,Author,Article_ID,publish_date,Day,Daily_Reads,content_types
17113,Charles King,97ef61f4-79ae-46d4-9901-b301b482d53a,2023-03-08,84,85,2
17114,Charles King,97ef61f4-79ae-46d4-9901-b301b482d53a,2023-03-08,85,37,2
17115,Charles King,97ef61f4-79ae-46d4-9901-b301b482d53a,2023-03-08,86,74,2
17116,Charles King,97ef61f4-79ae-46d4-9901-b301b482d53a,2023-03-08,87,63,2
17117,Charles King,97ef61f4-79ae-46d4-9901-b301b482d53a,2023-03-08,88,4,2
17118,Charles King,97ef61f4-79ae-46d4-9901-b301b482d53a,2023-03-08,89,28,2
17119,Charles King,97ef61f4-79ae-46d4-9901-b301b482d53a,2023-03-08,90,64,2
17120,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,0,4,3
17121,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,1,96,3
17122,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,2,18,3
17123,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,3,88,3
17124,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,4,6,3
17125,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,5,55,3
17126,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,6,13,3
17127,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,7,69,3
17128,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,8,98,3
17129,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,9,58,3
17130,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,10,82,3
17131,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,11,63,3
17132,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,12,17,3
17133,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,13,23,3
17134,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,14,85,3
17135,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,15,42,3
17136,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,16,11,3
17137,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,17,57,3
17138,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,18,83,3
17139,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,19,93,3
17140,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,20,75,3
17141,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,21,90,3
17142,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,22,90,3
17143,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,23,98,3
17144,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,24,46,3
17145,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,25,83,3
17146,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,26,32,3
17147,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,27,7,3
17148,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,28,34,3
17149,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,29,94,3
17150,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,30,84,3
17151,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,31,14,3
17152,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,32,37,3
17153,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,33,54,3
17154,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,34,68,3
17155,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,35,22,3
17156,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,36,70,3
17157,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,37,79,3
17158,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,38,98,3
17159,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,39,20,3
17160,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,40,30,3
17161,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,41,32,3
17162,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,42,20,3
17163,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,43,58,3
17164,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,44,80,3
17165,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,45,14,3
17166,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,46,34,3
17167,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,47,78,3
17168,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,48,68,3
17169,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,49,51,3
17170,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,50,20,3
17171,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,51,75,3
17172,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,52,13,3
17173,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,53,60,3
17174,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,54,82,3
17175,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,55,39,3
17176,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,56,88,3
17177,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,57,84,3
17178,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,58,48,3
17179,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,59,76,3
17180,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,60,46,3
17181,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,61,74,3
17182,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,62,47,3
17183,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,63,84,3
17184,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,64,11,3
17185,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,65,36,3
17186,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,66,23,3
17187,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,67,28,3
17188,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,68,20,3
17189,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,69,44,3
17190,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,70,37,3
17191,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,71,56,3
17192,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,72,62,3
17193,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,73,43,3
17194,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,74,42,3
17195,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,75,28,3
17196,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,76,68,3
17197,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,77,20,3
17198,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,78,66,3
17199,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,79,32,3
17200,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,80,75,3
17201,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,81,0,3
17202,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,82,23,3
17203,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,83,60,3
17204,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,84,69,3
17205,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,85,91,3
17206,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,86,32,3
17207,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,87,99,3
17208,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,88,46,3
17209,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,89,79,3
17210,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,90,49,3
17211,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,91,93,3
17212,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,92,75,3
17213,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,93,100,3
17214,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,94,63,3
17215,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,95,77,3
17216,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,96,25,3
17217,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,97,1,3
17218,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,98,79,3
17219,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,99,24,3
17220,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,100,60,3
17221,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,101,84,3
17222,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,102,46,3
17223,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,103,22,3
17224,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,104,13,3
17225,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,105,85,3
17226,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,106,18,3
17227,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,107,50,3
17228,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,108,43,3
17229,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,109,29,3
17230,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,110,63,3
17231,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,111,32,3
17232,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,112,31,3
17233,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,113,83,3
17234,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,114,20,3
17235,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,115,18,3
17236,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,116,13,3
17237,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,117,96,3
17238,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,118,71,3
17239,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,119,52,3
17240,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,120,75,3
17241,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,121,48,3
17242,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,122,71,3
17243,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,123,27,3
17244,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,124,25,3
17245,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,125,25,3
17246,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,126,45,3
17247,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,127,25,3
17248,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,128,81,3
17249,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,129,51,3
17250,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,130,45,3
17251,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,131,51,3
17252,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,132,30,3
17253,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,133,64,3
17254,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,134,16,3
17255,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,135,90,3
17256,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,136,37,3
17257,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,137,36,3
17258,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,138,59,3
17259,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,139,8,3
17260,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,140,36,3
17261,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,141,27,3
17262,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,142,6,3
17263,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,143,90,3
17264,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,144,89,3
17265,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,145,42,3
17266,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,146,55,3
17267,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,147,41,3
17268,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,148,18,3
17269,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,149,29,3
17270,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,150,8,3
17271,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,151,21,3
17272,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,152,30,3
17273,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,153,97,3
17274,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,154,1,3
17275,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,155,83,3
17276,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,156,95,3
17277,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,157,29,3
17278,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,158,47,3
17279,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,159,83,3
17280,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,160,54,3
17281,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,161,16,3
17282,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,162,5,3
17283,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,163,7,3
17284,Karen Vega,b7103c38-5350-4368-812d-39e805356350,2022-12-24,164,82,3
17285,James Turner,6d049ed0-971a-435f-8b15-7b56747eb618,2023-06-03,0,23,1
17286,James Turner,6d049ed0-971a-435f-8b15-7b56747eb618,2023-06-03,1,34,1
17287,James Turner,6d049ed0-971a-435f-8b15-7b56747eb618,2023-06-03,2,29,1
17288,James Turner,6d049ed0-971a-435f-8b15-7b56747eb618,2023-06-03,3,2,1
17289,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,0,50,0
17290,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,1,49,0
17291,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,2,57,0
17292,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,3,89,0
17293,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,4,65,0
17294,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,5,76,0
17295,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,6,45,0
17296,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,7,89,0
17297,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,8,94,0
17298,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,9,91,0
17299,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,10,24,0
17300,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,11,18,0
17301,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,12,70,0
17302,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,13,80,0
17303,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,14,53,0
17304,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,15,32,0
17305,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,16,27,0
17306,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,17,66,0
17307,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,18,55,0
17308,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,19,62,0
17309,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,20,43,0
17310,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,21,75,0
17311,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,22,24,0
17312,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,23,28,0
17313,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,24,28,0
17314,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,25,76,0
17315,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,26,4,0
17316,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,27,12,0
17317,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,28,41,0
17318,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,29,11,0
17319,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,30,4,0
17320,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,31,81,0
17321,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,32,93,0
17322,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,33,62,0
17323,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,34,84,0
17324,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,35,72,0
17325,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,36,61,0
17326,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,37,55,0
17327,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,38,73,0
17328,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,39,8,0
17329,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,40,53,0
17330,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,41,75,0
17331,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,42,62,0
17332,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,43,39,0
17333,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,44,19,0
17334,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,45,54,0
17335,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,46,26,0
17336,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,47,29,0
17337,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,48,33,0
17338,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,49,61,0
17339,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,50,5,0
17340,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,51,42,0
17341,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,52,22,0
17342,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,53,24,0
17343,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,54,34,0
17344,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,55,92,0
17345,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,56,23,0
17346,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,57,70,0
17347,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,58,1,0
17348,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,59,5,0
17349,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,60,10,0
17350,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,61,58,0
17351,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,62,51,0
17352,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,63,80,0
17353,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,64,38,0
17354,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,65,63,0
17355,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,66,62,0
17356,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,67,11,0
17357,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,68,23,0
17358,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,69,61,0
17359,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,70,62,0
17360,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,71,43,0
17361,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,72,64,0
17362,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,73,58,0
17363,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,74,41,0
17364,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,75,20,0
17365,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,76,16,0
17366,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,77,39,0
17367,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,78,72,0
17368,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,79,62,0
17369,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,80,74,0
17370,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,81,36,0
17371,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,82,49,0
17372,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,83,90,0
17373,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,84,90,0
17374,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,85,57,0
17375,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,86,52,0
17376,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,87,31,0
17377,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,88,16,0
17378,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,89,16,0
17379,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,90,95,0
17380,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,91,57,0
17381,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,92,31,0
17382,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,93,1,0
17383,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,94,53,0
17384,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,95,50,0
17385,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,96,63,0
17386,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,97,92,0
17387,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,98,30,0
17388,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,99,0,0
17389,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,100,63,0
17390,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,101,98,0
17391,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,102,95,0
17392,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,103,14,0
17393,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,104,52,0
17394,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,105,63,0
17395,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,106,89,0
17396,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,107,11,0
17397,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,108,47,0
17398,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,109,62,0
17399,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,110,92,0
17400,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,111,57,0
17401,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,112,16,0
17402,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,113,10,0
17403,Caitlin Turner,2d491c66-e842-4890-a336-794a9addcc8e,2023-02-12,114,55,0
17404,Michael Berry,c884da1a-1039-41b6-a19f-b977b0369a0b,2023-02-06,0,96,3
17405,Michael Berry,c884da1a-1039-41b6-a19f-b977b0369a0b,2023-02-06,1,95,3
17406,Michael Berry,c884da1a-1039-41b6-a19f-b977b0369a0b,2023-02-06,2,11,3
17407,Michael Berry,c884da1a-1039-41b6-a19f-b977b0369a0b,2023-02-06,3,78,3
17408,Michael Berry,c884da1a-1039-41b6-a19f-b977b0369a0b,2023-02-06,4,44,3
17409,Michael Berry,c884da1a-1039-41b6-a19f-b977b0369a0b,2023-02-06,5,28,3
17410,Michael Berry,c884da1a-1039-41b6-a19f-b977b0369a0b,2023-02-06,6,93,3
17411,Michael Berry,c884da1a-1039-41b6-a19f-b977b0369a0b,2023-02-06,7,29,3
17412,Michael Berry,c884da1a-1039-41b6-a19f-b977b0369a0b,2023-02-06,8,55,3
17413,Michael Berry,c884da1a-1039-41b6-a19f-b977b0369a0b,2023-02-06,9,3,3
17414,Michael Berry,c884da1a-1039-41b6-a19f-b977b0369a0b,2023-02-06,10,7,3
